============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：108 条
Cache目录总数：4 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：smtc128 | 共 108 条指令 | 并行数：120
日志目录：smtc128/logs
========================================
✅ [33/108] smtc64 执行成功 | smtc64_task33_20260417_181852.log
✅ [84/108] smtc64 执行成功 | smtc64_task84_20260417_181852.log
✅ [48/108] smtc64 执行成功 | smtc64_task48_20260417_181852.log
✅ [8/108] smtc64 执行成功 | smtc64_task8_20260417_181852.log
✅ [94/108] smtc64 执行成功 | smtc64_task94_20260417_181852.log
✅ [46/108] smtc64 执行成功 | smtc64_task46_20260417_181852.log
✅ [77/108] smtc64 执行成功 | smtc64_task77_20260417_181852.log
✅ [6/108] smtc64 执行成功 | smtc64_task6_20260417_181852.log
✅ [16/108] smtc64 执行成功 | smtc64_task16_20260417_181852.log
✅ [5/108] smtc64 执行成功 | smtc64_task5_20260417_181852.log
✅ [96/108] smtc64 执行成功 | smtc64_task96_20260417_181852.log
✅ [18/108] smtc64 执行成功 | smtc64_task18_20260417_181852.log
✅ [100/108] smtc64 执行成功 | smtc64_task100_20260417_181852.log
✅ [107/108] smtc64 执行成功 | smtc64_task107_20260417_181852.log
✅ [76/108] smtc64 执行成功 | smtc64_task76_20260417_181852.log
✅ [55/108] smtc64 执行成功 | smtc64_task55_20260417_181852.log
✅ [37/108] smtc64 执行成功 | smtc64_task37_20260417_181852.log
✅ [47/108] smtc64 执行成功 | smtc64_task47_20260417_181852.log
✅ [62/108] smtc64 执行成功 | smtc64_task62_20260417_181852.log
✅ [17/108] smtc64 执行成功 | smtc64_task17_20260417_181852.log
✅ [67/108] smtc64 执行成功 | smtc64_task67_20260417_181852.log
✅ [9/108] smtc64 执行成功 | smtc64_task9_20260417_181852.log
✅ [24/108] smtc64 执行成功 | smtc64_task24_20260417_181852.log
✅ [60/108] smtc64 执行成功 | smtc64_task60_20260417_181852.log
✅ [104/108] smtc64 执行成功 | smtc64_task104_20260417_181852.log
✅ [70/108] smtc64 执行成功 | smtc64_task70_20260417_181852.log
✅ [78/108] smtc64 执行成功 | smtc64_task78_20260417_181852.log
✅ [41/108] smtc64 执行成功 | smtc64_task41_20260417_181852.log
✅ [68/108] smtc64 执行成功 | smtc64_task68_20260417_181852.log
✅ [75/108] smtc64 执行成功 | smtc64_task75_20260417_181852.log
✅ [74/108] smtc64 执行成功 | smtc64_task74_20260417_181852.log
✅ [66/108] smtc64 执行成功 | smtc64_task66_20260417_181852.log
✅ [52/108] smtc64 执行成功 | smtc64_task52_20260417_181852.log
✅ [106/108] smtc64 执行成功 | smtc64_task106_20260417_181852.log
✅ [3/108] smtc64 执行成功 | smtc64_task3_20260417_181852.log
✅ [56/108] smtc64 执行成功 | smtc64_task56_20260417_181852.log
✅ [71/108] smtc64 执行成功 | smtc64_task71_20260417_181852.log
✅ [59/108] smtc64 执行成功 | smtc64_task59_20260417_181852.log
✅ [31/108] smtc64 执行成功 | smtc64_task31_20260417_181852.log
✅ [86/108] smtc64 执行成功 | smtc64_task86_20260417_181852.log
✅ [97/108] smtc64 执行成功 | smtc64_task97_20260417_181852.log
✅ [92/108] smtc64 执行成功 | smtc64_task92_20260417_181852.log
✅ [105/108] smtc64 执行成功 | smtc64_task105_20260417_181852.log
✅ [25/108] smtc64 执行成功 | smtc64_task25_20260417_181852.log
✅ [87/108] smtc64 执行成功 | smtc64_task87_20260417_181852.log
✅ [4/108] smtc64 执行成功 | smtc64_task4_20260417_181852.log
✅ [45/108] smtc64 执行成功 | smtc64_task45_20260417_181852.log
✅ [54/108] smtc64 执行成功 | smtc64_task54_20260417_181852.log
✅ [44/108] smtc64 执行成功 | smtc64_task44_20260417_181852.log
✅ [95/108] smtc64 执行成功 | smtc64_task95_20260417_181852.log
✅ [23/108] smtc64 执行成功 | smtc64_task23_20260417_181852.log
✅ [98/108] smtc64 执行成功 | smtc64_task98_20260417_181852.log
✅ [1/108] smtc64 执行成功 | smtc64_task1_20260417_181852.log
✅ [22/108] smtc64 执行成功 | smtc64_task22_20260417_181852.log
✅ [40/108] smtc64 执行成功 | smtc64_task40_20260417_181852.log
✅ [2/108] smtc64 执行成功 | smtc64_task2_20260417_181852.log
✅ [88/108] smtc64 执行成功 | smtc64_task88_20260417_181852.log
✅ [15/108] smtc64 执行成功 | smtc64_task15_20260417_181852.log
✅ [93/108] smtc64 执行成功 | smtc64_task93_20260417_181852.log
✅ [102/108] smtc64 执行成功 | smtc64_task102_20260417_181852.log
