============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：360 条
Cache目录总数：2 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 360 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [148/360] share32 执行成功 | share32_task148_20260416_095727.log
✅ [150/360] share32 执行成功 | share32_task150_20260416_095832.log
✅ [188/360] share32 执行成功 | share32_task188_20260416_100307.log
✅ [135/360] share32 执行成功 | share32_task135_20260416_095435.log
✅ [183/360] share32 执行成功 | share32_task183_20260416_100250.log
✅ [132/360] share32 执行成功 | share32_task132_20260416_095310.log
✅ [122/360] share32 执行成功 | share32_task122_20260416_094816.log
✅ [186/360] share32 执行成功 | share32_task186_20260416_100259.log
✅ [125/360] share32 执行成功 | share32_task125_20260416_095020.log
✅ [145/360] share32 执行成功 | share32_task145_20260416_095658.log
✅ [165/360] share32 执行成功 | share32_task165_20260416_100033.log
✅ [126/360] share32 执行成功 | share32_task126_20260416_095023.log
✅ [215/360] share32 执行成功 | share32_task215_20260416_100618.log
✅ [185/360] share32 执行成功 | share32_task185_20260416_100254.log
✅ [179/360] share32 执行成功 | share32_task179_20260416_100240.log
✅ [142/360] share32 执行成功 | share32_task142_20260416_095610.log
✅ [182/360] share32 执行成功 | share32_task182_20260416_100248.log
✅ [144/360] share32 执行成功 | share32_task144_20260416_095653.log
✅ [130/360] share32 执行成功 | share32_task130_20260416_095252.log
✅ [131/360] share32 执行成功 | share32_task131_20260416_095309.log
✅ [159/360] share32 执行成功 | share32_task159_20260416_095949.log
✅ [193/360] share32 执行成功 | share32_task193_20260416_100355.log
✅ [224/360] share32 执行成功 | share32_task224_20260416_100755.log
✅ [170/360] share32 执行成功 | share32_task170_20260416_100114.log
✅ [181/360] share32 执行成功 | share32_task181_20260416_100243.log
✅ [213/360] share32 执行成功 | share32_task213_20260416_100549.log
✅ [184/360] share32 执行成功 | share32_task184_20260416_100251.log
✅ [222/360] share32 执行成功 | share32_task222_20260416_100754.log
✅ [146/360] share32 执行成功 | share32_task146_20260416_095709.log
✅ [174/360] share32 执行成功 | share32_task174_20260416_100214.log
✅ [177/360] share32 执行成功 | share32_task177_20260416_100226.log
✅ [147/360] share32 执行成功 | share32_task147_20260416_095710.log
✅ [175/360] share32 执行成功 | share32_task175_20260416_100214.log
✅ [172/360] share32 执行成功 | share32_task172_20260416_100135.log
✅ [201/360] share32 执行成功 | share32_task201_20260416_100418.log
✅ [187/360] share32 执行成功 | share32_task187_20260416_100304.log
✅ [155/360] share32 执行成功 | share32_task155_20260416_095924.log
✅ [128/360] share32 执行成功 | share32_task128_20260416_095227.log
✅ [151/360] share32 执行成功 | share32_task151_20260416_095902.log
✅ [156/360] share32 执行成功 | share32_task156_20260416_095927.log
✅ [157/360] share32 执行成功 | share32_task157_20260416_095939.log
✅ [211/360] share32 执行成功 | share32_task211_20260416_100538.log
✅ [199/360] share32 执行成功 | share32_task199_20260416_100411.log
✅ [137/360] share32 执行成功 | share32_task137_20260416_095536.log
✅ [221/360] share32 执行成功 | share32_task221_20260416_100750.log
✅ [163/360] share32 执行成功 | share32_task163_20260416_100026.log
✅ [195/360] share32 执行成功 | share32_task195_20260416_100401.log
✅ [168/360] share32 执行成功 | share32_task168_20260416_100101.log
✅ [192/360] share32 执行成功 | share32_task192_20260416_100348.log
✅ [206/360] share32 执行成功 | share32_task206_20260416_100447.log
✅ [210/360] share32 执行成功 | share32_task210_20260416_100527.log
✅ [204/360] share32 执行成功 | share32_task204_20260416_100445.log
✅ [180/360] share32 执行成功 | share32_task180_20260416_100241.log
✅ [216/360] share32 执行成功 | share32_task216_20260416_100626.log
✅ [133/360] share32 执行成功 | share32_task133_20260416_095345.log
✅ [208/360] share32 执行成功 | share32_task208_20260416_100459.log
✅ [217/360] share32 执行成功 | share32_task217_20260416_100626.log
✅ [219/360] share32 执行成功 | share32_task219_20260416_100642.log
✅ [176/360] share32 执行成功 | share32_task176_20260416_100224.log
✅ [171/360] share32 执行成功 | share32_task171_20260416_100122.log
✅ [218/360] share32 执行成功 | share32_task218_20260416_100638.log
✅ [164/360] share32 执行成功 | share32_task164_20260416_100032.log
