SMT测试场景,SMT进程数,share32-IPC,share32-命中率(%),share32-平均延迟,share32-MSHR冲突,share32-重分配次数,share32-Bank利用率,share32-总周期,smtc128-IPC,smtc128-命中率(%),smtc128-平均延迟,smtc128-MSHR冲突,smtc128-重分配次数,smtc128-Bank利用率,smtc128-总周期,smtc64-IPC,smtc64-命中率(%),smtc64-平均延迟,smtc64-MSHR冲突,smtc64-重分配次数,smtc64-Bank利用率,smtc64-总周期,ssmtc64-100-5%-IPC,ssmtc64-100-5%-命中率(%),ssmtc64-100-5%-平均延迟,ssmtc64-100-5%-MSHR冲突,ssmtc64-100-5%-重分配次数,ssmtc64-100-5%-Bank利用率,ssmtc64-100-5%-总周期,ssmtc64-200-5%-IPC,ssmtc64-200-5%-命中率(%),ssmtc64-200-5%-平均延迟,ssmtc64-200-5%-MSHR冲突,ssmtc64-200-5%-重分配次数,ssmtc64-200-5%-Bank利用率,ssmtc64-200-5%-总周期,ssmtc64-500-5%-IPC,ssmtc64-500-5%-命中率(%),ssmtc64-500-5%-平均延迟,ssmtc64-500-5%-MSHR冲突,ssmtc64-500-5%-重分配次数,ssmtc64-500-5%-Bank利用率,ssmtc64-500-5%-总周期,smtc128 vs share32-IPC变化(%),smtc128 vs share32-命中率变化(%),smtc128 vs share32-延迟变化(%),smtc64 vs share32-IPC变化(%),smtc64 vs share32-命中率变化(%),smtc64 vs share32-延迟变化(%),ssmtc64-100-5% vs share32-IPC变化(%),ssmtc64-100-5% vs share32-命中率变化(%),ssmtc64-100-5% vs share32-延迟变化(%),ssmtc64-200-5% vs share32-IPC变化(%),ssmtc64-200-5% vs share32-命中率变化(%),ssmtc64-200-5% vs share32-延迟变化(%),ssmtc64-500-5% vs share32-IPC变化(%),ssmtc64-500-5% vs share32-命中率变化(%),ssmtc64-500-5% vs share32-延迟变化(%)
gzip-source_2_crafty_1_seqacc_1.txt,3,3.7519,90.5913,2.3468,69692,0,0.000000,533057345,3.9561,98.7142,1.7899,63932,0,0.000000,505551214,3.8004,94.3711,2.2127,73454,0,0.000000,526258253,3.8484,94.6031,2.0738,72002,1,0.000000,519692848,3.8484,94.6036,2.0737,72557,1,0.000000,519699408,3.8503,94.6217,2.0688,71695,1,0.000000,519446177,+5.4408%,+8.1228%,-23.7299%,+1.2920%,+3.7797%,-5.7146%,+2.5716%,+4.0117%,-11.6323%,+2.5703%,+4.0123%,-11.6343%,+2.6203%,+4.0303%,-11.8435%
gzip-source_2_gcc-200_1_gcc-expr_1.txt,3,3.2265,97.1738,1.8253,180193,0,0.000000,619867864,3.3690,98.4112,1.6891,140369,0,0.000000,593654904,3.2650,97.5169,1.8028,164092,0,0.000000,612564662,3.3188,97.8432,1.7029,143739,6,0.000000,602621253,3.3206,97.8578,1.7037,148406,2,0.000000,602297277,3.3209,97.8648,1.7028,147974,0,0.000000,602249056,+4.4155%,+1.2375%,-7.4623%,+1.1923%,+0.3431%,-1.2341%,+2.8619%,+0.6694%,-6.7045%,+2.9173%,+0.6840%,-6.6623%,+2.9255%,+0.6910%,-6.7117%
gzip-source_2_gcc-200_1_gcc-scilab_1.txt,3,3.2184,97.1716,1.8425,181748,0,0.000000,621420165,3.3643,98.4340,1.7037,141421,0,0.000000,594475300,3.2570,97.5021,1.8177,165329,0,0.000000,614064290,3.3211,97.8255,1.7299,147580,6,0.000000,602213127,3.3225,97.8365,1.7277,147326,2,0.000000,601961591,3.3174,97.8506,1.7286,151246,0,0.000000,602878633,+4.5325%,+1.2623%,-7.5295%,+1.1979%,+0.3304%,-1.3431%,+3.1894%,+0.6538%,-6.1109%,+3.2325%,+0.6648%,-6.2300%,+3.0755%,+0.6790%,-6.1795%
gzip-source_2_gcc-200_1_gzip-program_1.txt,3,3.3367,96.9798,2.1555,162518,0,0.000000,599400751,3.4363,97.9250,2.0001,120876,0,0.000000,582018095,3.3626,97.1169,2.1269,155583,0,0.000000,594778673,3.3945,97.4257,2.0350,141897,2,0.000000,589187845,3.4002,97.4303,2.0273,143333,2,0.000000,588193859,3.3991,97.4361,2.0275,141307,2,0.000000,588394161,+2.9866%,+0.9452%,-7.2113%,+0.7771%,+0.1370%,-1.3291%,+1.7334%,+0.4459%,-5.5903%,+1.9053%,+0.4505%,-5.9496%,+1.8706%,+0.4563%,-5.9409%
gzip-source_2_gcc-200_1_randacc_1.txt,3,3.6519,89.5686,2.3217,111295,0,0.000000,547664031,3.8276,98.3829,1.7920,92811,0,0.000000,522525436,3.7031,90.6963,2.1748,119800,0,0.000000,540093552,3.7824,97.1334,1.8831,100420,73,0.000000,528764448,3.7839,97.1403,1.8814,100423,36,0.000000,528548733,3.7856,97.1096,1.8791,100652,14,0.000000,528317134,+4.8110%,+8.8143%,-22.8142%,+1.4017%,+1.1276%,-6.3265%,+3.5743%,+7.5648%,-18.8924%,+3.6166%,+7.5717%,-18.9640%,+3.6620%,+7.5410%,-19.0632%
gzip-source_2_gcc-200_1_recurseq_1.txt,3,3.1504,96.9716,1.8679,210256,0,0.000000,634849864,3.2740,98.4046,1.6421,180647,0,0.000000,610873357,3.2003,97.4830,1.7874,211353,0,0.000000,624949269,3.2334,97.7906,1.6933,191483,2,0.000000,618544509,3.2328,97.7917,1.6941,189375,2,0.000000,618660543,3.2270,97.7249,1.7047,192539,1,0.000000,619761597,+3.9250%,+1.4329%,-12.0917%,+1.5842%,+0.5114%,-4.3133%,+2.6361%,+0.8190%,-9.3490%,+2.6169%,+0.8201%,-9.3040%,+2.4345%,+0.7533%,-8.7363%
gzip-source_2_gcc-200_1_seqacc_1.txt,3,3.7664,91.9880,2.1763,123374,0,0.000000,531013423,3.9180,98.6038,1.7773,116181,0,0.000000,510468221,3.8143,94.8446,2.0337,141333,0,0.000000,524336887,3.8725,97.4115,1.8674,119673,12,0.000000,516458630,3.8713,97.2161,1.8744,120726,10,0.000000,516619072,3.8713,97.2749,1.8718,119566,6,0.000000,516622071,+4.0248%,+6.6159%,-18.3309%,+1.2733%,+2.8566%,-6.5501%,+2.8182%,+5.4235%,-14.1922%,+2.7863%,+5.2282%,-13.8721%,+2.7857%,+5.2869%,-13.9892%
gzip-source_2_gcc-expr_1_gcc-scilab_1.txt,3,3.2653,97.2232,1.7827,176634,0,0.000000,612493618,3.4065,98.4688,1.6403,139442,0,0.000000,587111650,3.3015,97.5538,1.7584,160827,0,0.000000,605786838,3.3543,97.8853,1.6571,143325,2,0.000000,596257346,3.3510,97.8759,1.6579,146111,0,0.000000,596839336,3.3510,97.8759,1.6579,146111,0,0.000000,596839336,+4.3232%,+1.2457%,-7.9875%,+1.1071%,+0.3306%,-1.3625%,+2.7231%,+0.6621%,-7.0476%,+2.6229%,+0.6527%,-7.0036%,+2.6229%,+0.6527%,-7.0036%
gzip-source_2_gcc-expr_1_gzip-program_1.txt,3,3.4237,97.0322,2.0716,168151,0,0.000000,584164648,3.5300,97.9433,1.9310,125392,0,0.000000,566572230,3.4546,97.1713,2.0463,158013,0,0.000000,578943648,3.4946,97.4092,1.9567,142560,2,0.000000,572316764,3.5007,97.4115,1.9462,148370,1,0.000000,571311432,3.5055,97.4271,1.9426,148525,1,0.000000,570532211,+3.1051%,+0.9112%,-6.7867%,+0.9018%,+0.1391%,-1.2212%,+2.0702%,+0.3771%,-5.5493%,+2.2498%,+0.3794%,-6.0558%,+2.3894%,+0.3949%,-6.2291%
gzip-source_2_gcc-expr_1_randacc_1.txt,3,3.6937,89.5683,2.2539,110863,0,0.000000,541455805,3.8626,98.4016,1.7449,96317,0,0.000000,517783578,3.7481,90.7531,2.1105,113612,0,0.000000,533610551,3.8222,97.3304,1.8199,103262,62,0.000000,523259747,3.8237,97.3469,1.8198,102479,32,0.000000,523057299,3.8251,97.2318,1.8200,104219,12,0.000000,522862556,+4.5718%,+8.8333%,-22.5809%,+1.4702%,+1.1848%,-6.3624%,+3.4774%,+7.7621%,-19.2531%,+3.5175%,+7.7786%,-19.2572%,+3.5560%,+7.6635%,-19.2510%
